1,2499567.71000000,38.840000000000003,-74.590000000000003,213.87052501022097,Within Range
2,2104706.77000000,57.460000000000001,76.560000000000002,8783.0483841942932,Outside Range
3,440355.93000000,-38.399999999999999,-99.109999999999999,9125.4038763035696,Outside Range
4,762483.66000000,78.510000000000005,-89.609999999999999,4267.8985276365383,Within Range
5,872855.82000000,67.180000000000007,-64.829999999999998,2999.3697857306224,Within Range
6,1830019.21300000,12.449999999999999,-114.92,5066.7593935642853,Outside Range
7,571482.89000000,47.5,-24.73,3948.0265390346813,Within Range
8,175157.94000000,-33.420000000000002,-157.11000000000001,11822.28990400884,Outside Range
9,3104181.62000000,-55.460000000000001,36.960000000000001,14854.028425416091,Outside Range
10,2730871.71000000,49.060000000000002,-60.079999999999998,1435.0565408672812,Within Range
11,2888996.63000000,9.4399999999999995,11.59,8963.5341923690394,Outside Range
12,912079.84000000,-45.600000000000001,112.25,19268.621541034245,Outside Range
13,218459.70000000,-55.789999999999999,153.99000000000001,16174.371607610979,Outside Range
14,740127.92000000,29.190000000000001,159.75999999999999,10494.400688946584,Outside Range
15,848852.73000000,8.6500000000000004,-65.280000000000001,3655.639329044172,Within Range
16,1761759.78000000,-50.700000000000003,39.990000000000002,14935.583107112443,Outside Range
17,1834479.77000000,-81.090000000000003,20.120000000000001,14516.099567149395,Outside Range
18,3577003.59000000,-15.5,72.620000000000005,15755.74563961823,Outside Range
19,1175424.75000000,-89.840000000000003,113.09999999999999,14528.378574667249,Outside Range
20,1201859.56000000,69.599999999999994,51.369999999999997,6993.1145246527212,Outside Range
21,3566159.55000000,-43.68,77.650000000000006,17669.066791574591,Outside Range
22,783198.38100000,-24.899999999999999,-72.549999999999997,7265.2205614564236,Outside Range
23,606734.55000000,-55.259999999999998,-42.789999999999999,11039.761702039666,Outside Range
24,1331693.73000000,82.430000000000007,27.149999999999999,5701.6531815688395,Outside Range
25,1053859.54000000,78.890000000000001,36.75,6015.9396091795452,Outside Range
26,773196.53000000,-81.349999999999994,174.71000000000001,14803.741740491363,Outside Range
27,508023.56000000,27.989999999999998,-54.200000000000003,2295.3871982375108,Within Range
28,2964699.54000000,1.22,-164.91999999999999,10001.033815205064,Outside Range
29,201023.76000000,-28.09,-55.409999999999997,7855.7213855995351,Outside Range
30,1357459.74000000,-81.420000000000002,63.090000000000003,15179.911715506285,Outside Range
31,1324641.62000000,23.949999999999999,-177.38,9357.3260654960977,Outside Range
32,290784.89000000,-45.149999999999999,-156.78999999999999,12577.139407374048,Outside Range
33,265391.88000000,-50.170000000000002,164.78,15424.957378411502,Outside Range
34,114146.89000000,-44.350000000000001,164.41,15305.964836847483,Outside Range
35,1087007.88850000,-16.940000000000001,-77.909999999999997,6395.1209116573964,Outside Range
36,62278.99000000,51.700000000000003,171.41,7977.9970880963092,Outside Range
37,830899.75000000,-6.5300000000000002,-34.93,6580.480226534979,Outside Range
38,40685.12250000,12.529999999999999,-58.649999999999999,3464.8158770694072,Within Range
39,2216623.69000000,-31.199999999999999,-85.420000000000002,8048.209420328556,Outside Range
40,556037.94000000,-60.310000000000002,-42.979999999999997,11550.299207716669,Outside Range
41,91428.87000000,84.450000000000003,-35.170000000000002,5021.6639359567052,Outside Range
42,550437.86000000,-58.909999999999997,-27.079999999999998,11859.486326980466,Outside Range
43,1859103.74000000,81.189999999999998,-176.84999999999999,5771.2126565169019,Outside Range
44,953879.96200000,23.710000000000001,54.659999999999997,11124.241299705476,Outside Range
45,1800572.69000000,64.409999999999997,119.22,8292.1369027372075,Outside Range
46,2185439.60000000,-42.649999999999999,-85.700000000000003,9307.2235166569972,Outside Range
47,253039.84000000,57.189999999999998,74.010000000000005,8750.0777108039238,Outside Range
48,465415.72000000,-69.569999999999993,-38.159999999999997,12575.796413739739,Outside Range
49,1082919.80000000,50.710000000000001,58.740000000000002,8884.6894780405164,Outside Range
50,2243123.64000000,60.700000000000003,48.579999999999998,7620.8079497919825,Outside Range
